"Record_type";"Sampling_type";"Landing_country";"Vessel_flag_country";"Year";"Project";"Trip_number";"Station_number";"Species";"Catch_category";"Landing_category";"Comm_size_cat_scale";"Comm_size_cat";"Subsampling_category";"Sex";"Weight";"Subsample_weight";"Length_code"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"126436";"LAN";"HUC";;NULL;;;"2886000";"985350";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"126437";"LAN";"HUC";;NULL;;;"12685";"12685";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"126757";"BMS";"HUC";;NULL;;;"43890";"43890";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"126759";"LAN";"HUC";;NULL;;;"14395";"14395";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"127137";"LAN";"HUC";;NULL;;;"100000";"12970";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"127214";"BMS";"HUC";;NULL;;;"11405";"11405";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"16";"127254";"LAN";"HUC";;NULL;;;"620";"620";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"105865";"BMS";"HUC";;NULL;;;"1965";"1965";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"126436";"LAN";"HUC";;NULL;;;"5090000";"1087995";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"126437";"LAN";"HUC";;NULL;;;"29055";"29055";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"126758";"LAN";"HUC";;NULL;;;"1620";"1620";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"126759";"LAN";"HUC";;NULL;;;"12745";"12745";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"127137";"LAN";"HUC";;NULL;;;"120000";"6375";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"127144";"LAN";"HUC";;NULL;;;"1100";"1100";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"127214";"BMS";"HUC";;NULL;;;"3000";"3000";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"17";"127254";"LAN";"HUC";;NULL;;;"675";"675";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"105865";"BMS";"HUC";;NULL;;;"48000";"5105";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"126436";"LAN";"HUC";;NULL;;;"4265000";"651405";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"126437";"LAN";"HUC";;NULL;;;"23390";"23390";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"126757";"BMS";"HUC";;NULL;;;"26735";"26735";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"126759";"LAN";"HUC";;NULL;;;"8150";"8150";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"127137";"LAN";"HUC";;NULL;;;"40000";"4580";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"19";"127144";"LAN";"HUC";;NULL;;;"81000";"49375";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"105865";"BMS";"HUC";;NULL;;;"48000";"8870";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"126436";"LAN";"HUC";;NULL;;;"3891000";"836305";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"126437";"LAN";"HUC";;NULL;;;"21370";"21370";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"126757";"BMS";"HUC";;NULL;;;"35000";"27875";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"126759";"LAN";"HUC";;NULL;;;"17270";"17270";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"127137";"LAN";"HUC";;NULL;;;"20000";"5055";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"127144";"LAN";"HUC";;NULL;;;"108000";"33430";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"21";"127214";"BMS";"HUC";;NULL;;;"6975";"6975";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"24";"105865";"BMS";"HUC";;NULL;;;"24000";"735";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"24";"126436";"LAN";"HUC";;NULL;;;"2272000";"919980";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"24";"126757";"BMS";"HUC";;NULL;;;"36000";"36000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"24";"127137";"LAN";"HUC";;NULL;;;"140000";"5745";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"24";"127144";"LAN";"HUC";;NULL;;;"5205";"5205";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"105865";"BMS";"HUC";;NULL;;;"24000";"5405";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"126436";"LAN";"HUC";;NULL;;;"5070000";"1241345";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"126437";"LAN";"HUC";;NULL;;;"4490";"4490";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"126757";"BMS";"HUC";;NULL;;;"36000";"5940";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"126758";"LAN";"HUC";;NULL;;;"4185";"4185";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"126759";"LAN";"HUC";;NULL;;;"17070";"17070";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"127137";"LAN";"HUC";;NULL;;;"260000";"4265";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"25";"127144";"LAN";"HUC";;NULL;;;"2620";"2620";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"105865";"BMS";"HUC";;NULL;;;"24000";"7710";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"126436";"LAN";"HUC";;NULL;;;"4452000";"1127340";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"126437";"LAN";"HUC";;NULL;;;"2070";"2070";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"126757";"BMS";"HUC";;NULL;;;"37000";"18770";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"126759";"LAN";"HUC";;NULL;;;"73000";"45175";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"127137";"LAN";"HUC";;NULL;;;"1060000";"15965";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"27";"127214";"BMS";"HUC";;NULL;;;"30590";"30590";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"105865";"BMS";"HUC";;NULL;;;"24000";"4745";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"126436";"LAN";"HUC";;NULL;;;"6033000";"918765";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"126757";"BMS";"HUC";;NULL;;;"26535";"26535";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"126759";"LAN";"HUC";;NULL;;;"34850";"34850";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"127137";"LAN";"HUC";;NULL;;;"300000";"11880";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"127144";"LAN";"HUC";;NULL;;;"3645";"3645";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"28";"127214";"BMS";"HUC";;NULL;;;"16170";"16170";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"105865";"BMS";"HUC";;NULL;;;"2135";"2135";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"126436";"LAN";"HUC";;NULL;;;"8447000";"1118845";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"126757";"BMS";"HUC";;NULL;;;"43920";"43920";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"126759";"LAN";"HUC";;NULL;;;"218000";"198605";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"127137";"LAN";"HUC";;NULL;;;"160000";"13890";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"30";"127214";"BMS";"HUC";;NULL;;;"43085";"43085";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"105865";"BMS";"HUC";;NULL;;;"1385";"1385";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"126436";"LAN";"HUC";;NULL;;;"9448000";"1040915";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"126757";"BMS";"HUC";;NULL;;;"11125";"11125";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"126759";"LAN";"HUC";;NULL;;;"254000";"92380";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"127137";"LAN";"HUC";;NULL;;;"160000";"25765";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"31";"127214";"BMS";"HUC";;NULL;;;"14905";"14905";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"105865";"BMS";"HUC";;NULL;;;"1345";"1345";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"126436";"LAN";"HUC";;NULL;;;"11920000";"892800";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"126759";"LAN";"HUC";;NULL;;;"254000";"33510";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"127137";"LAN";"HUC";;NULL;;;"140000";"8980";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"127214";"BMS";"HUC";;NULL;;;"5125";"5125";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"32";"159021";"DIS";"HUC";;NULL;;;"75000";"75000";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"34";"105865";"BMS";"HUC";;NULL;;;"48000";"5450";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"34";"126436";"LAN";"HUC";;NULL;;;"5748000";"889880";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"34";"126757";"BMS";"HUC";;NULL;;;"13155";"13155";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"34";"126759";"LAN";"HUC";;NULL;;;"181500";"50330";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"34";"127137";"LAN";"HUC";;NULL;;;"87000";"20675";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"105865";"BMS";"HUC";;NULL;;;"24000";"3310";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"126436";"LAN";"HUC";;NULL;;;"7178000";"815565";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"126437";"LAN";"HUC";;NULL;;;"1310";"1310";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"126757";"BMS";"HUC";;NULL;;;"15310";"15310";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"126759";"LAN";"HUC";;NULL;;;"201460";"201460";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"127137";"LAN";"HUC";;NULL;;;"87000";"26220";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"35";"127214";"BMS";"HUC";;NULL;;;"11640";"11640";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"105865";"BMS";"HUC";;NULL;;;"24000";"2100";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"126436";"LAN";"HUC";;NULL;;;"672000";"308375";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"126437";"LAN";"HUC";;NULL;;;"1025";"1025";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"126757";"BMS";"HUC";;NULL;;;"36000";"14260";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"126759";"LAN";"HUC";;NULL;;;"290000";"78660";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"127137";"LAN";"HUC";;NULL;;;"180000";"8795";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"38";"127214";"BMS";"HUC";;NULL;;;"19210";"19210";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"39";"126436";"LAN";"HUC";;NULL;;;"2255000";"564755";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"39";"126757";"BMS";"HUC";;NULL;;;"7815";"7815";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"39";"126759";"LAN";"HUC";;NULL;;;"36000";"25810";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"39";"127137";"LAN";"HUC";;NULL;;;"40000";"40000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"39";"127214";"BMS";"HUC";;NULL;;;"11075";"11075";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"105865";"BMS";"HUC";;NULL;;;"384000";"7985";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126436";"LAN";"HUC";;NULL;;;"7390000";"996285";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126437";"LAN";"HUC";;NULL;;;"24130";"24130";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126441";"LAN";"HUC";;NULL;;;"2940";"2940";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126757";"BMS";"HUC";;NULL;;;"109000";"49815";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126758";"LAN";"HUC";;NULL;;;"2630";"2630";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"126759";"LAN";"HUC";;NULL;;;"109000";"68250";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"127137";"LAN";"HUC";;NULL;;;"100000";"100000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"127144";"LAN";"HUC";;NULL;;;"108000";"34080";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"41";"127214";"BMS";"HUC";;NULL;;;"11090";"11090";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"105865";"BMS";"HUC";;NULL;;;"24000";"6185";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"126436";"LAN";"HUC";;NULL;;;"3132000";"740855";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"126437";"LAN";"HUC";;NULL;;;"11875";"11875";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"126757";"BMS";"HUC";;NULL;;;"16155";"16155";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"126759";"LAN";"HUC";;NULL;;;"54500";"30955";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"127144";"LAN";"HUC";;NULL;;;"27000";"6140";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"42";"127254";"LAN";"HUC";;NULL;;;"320";"320";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"105865";"BMS";"HUC";;NULL;;;"48000";"7575";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"126436";"LAN";"HUC";;NULL;;;"15886000";"856065";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"126437";"LAN";"HUC";;NULL;;;"14450";"14450";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"126757";"BMS";"HUC";;NULL;;;"363000";"30200";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"126758";"LAN";"HUC";;NULL;;;"3035";"3035";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"126759";"LAN";"HUC";;NULL;;;"363000";"49185";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"127137";"LAN";"HUC";;NULL;;;"160000";"8400";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"127144";"LAN";"HUC";;NULL;;;"855";"855";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"44";"127214";"BMS";"HUC";;NULL;;;"22000";"3315";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"105865";"BMS";"HUC";;NULL;;;"168000";"1385";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"126436";"LAN";"HUC";;NULL;;;"14282000";"837050";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"126437";"LAN";"HUC";;NULL;;;"2115";"2115";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"126757";"DIS";"HUC";;NULL;;;"29145";"29145";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"126759";"LAN";"HUC";;NULL;;;"436000";"17530";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"127137";"LAN";"HUC";;NULL;;;"100000";"100000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"45";"127214";"BMS";"HUC";;NULL;;;"22000";"22000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"105865";"BMS";"HUC";;NULL;;;"8255";"8255";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"126436";"LAN";"HUC";;NULL;;;"17136000";"1019990";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"126437";"LAN";"HUC";;NULL;;;"12895";"12895";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"126757";"DIS";"HUC";;NULL;;;"68120";"68120";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"126758";"LAN";"HUC";;NULL;;;"2095";"2095";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"126759";"LAN";"HUC";;NULL;;;"145000";"23780";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"127137";"LAN";"HUC";;NULL;;;"60000";"60000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"127144";"LAN";"HUC";;NULL;;;"5920";"5920";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"47";"127214";"BMS";"HUC";;NULL;;;"20960";"20960";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"105865";"BMS";"HUC";;NULL;;;"14270";"14270";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"126436";"LAN";"HUC";;NULL;;;"16076000";"770205";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"126437";"LAN";"HUC";;NULL;;;"12095";"12095";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"126757";"DIS";"HUC";;NULL;;;"45000";"45000";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"126759";"LAN";"HUC";;NULL;;;"146000";"36335";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"127137";"LAN";"HUC";;NULL;;;"100000";"9455";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"48";"127144";"LAN";"HUC";;NULL;;;"920";"920";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"105865";"BMS";"HUC";;NULL;;;"24000";"4715";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"126436";"LAN";"HUC";;NULL;;;"18639000";"594395";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"126437";"LAN";"HUC";;NULL;;;"14900";"14900";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"126757";"DIS";"HUC";;NULL;;;"45690";"45690";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"126758";"LAN";"HUC";;NULL;;;"1620";"1620";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"126759";"LAN";"HUC";;NULL;;;"181000";"72235";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"127137";"LAN";"HUC";;NULL;;;"160000";"13965";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"50";"127214";"BMS";"HUC";;NULL;;;"18400";"18400";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"105865";"BMS";"HUC";;NULL;;;"72000";"3255";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"126436";"LAN";"HUC";;NULL;;;"11011000";"962050";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"126437";"LAN";"HUC";;NULL;;;"5080";"5080";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"126757";"DIS";"HUC";;NULL;;;"8345";"8345";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"126759";"LAN";"HUC";;NULL;;;"145000";"8150";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"127137";"LAN";"HUC";;NULL;;;"280000";"280000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"51";"127214";"BMS";"HUC";;NULL;;;"22000";"22000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"105865";"BMS";"HUC";;NULL;;;"24000";"5805";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"126436";"LAN";"HUC";;NULL;;;"10843000";"850390";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"126757";"DIS";"HUC";;NULL;;;"37220";"37220";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"126759";"LAN";"HUC";;NULL;;;"145000";"47965";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"127137";"LAN";"HUC";;NULL;;;"120000";"120000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"54";"127214";"BMS";"HUC";;NULL;;;"3485";"3485";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"105865";"BMS";"HUC";;NULL;;;"48000";"7525";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"126436";"LAN";"HUC";;NULL;;;"13127000";"944705";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"126437";"LAN";"HUC";;NULL;;;"30830";"30830";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"126757";"DIS";"HUC";;NULL;;;"32150";"32150";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"126759";"LAN";"HUC";;NULL;;;"42270";"42270";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"127137";"LAN";"HUC";;NULL;;;"140000";"140000";NULL
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"127144";"LAN";"HUC";;NULL;;;"2850";"2850";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"55";"127214";"BMS";"HUC";;NULL;;;"5355";"5355";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"57";"105865";"BMS";"HUC";;NULL;;;"30000";"1490";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"57";"126436";"LAN";"HUC";;NULL;;;"12798000";"949705";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"57";"126437";"LAN";"HUC";;NULL;;;"18105";"18105";"cm"
"SL";"S";"DEU";"DEU";"2015";"DEU-DCF";"DEU20150686675";"57";"126757";"BMS";"HUC";;NULL;;;"56005";"56005";"cm"
